Day,Device Type,Visitor or Client,Visits,HL app start,HL app complete
2022-07-31T00:00:00Z,Tablet portrait,::unspecified::,1,0,0
2022-07-31T00:00:00Z,::unspecified::,None,0,0,0
2022-08-01T00:00:00Z,Desktop,visitor,754,15,6
2022-08-01T00:00:00Z,Desktop,client,87,0,43
2022-08-01T00:00:00Z,Desktop,::unspecified::,26,0,0
2022-08-01T00:00:00Z,Mobile/Smartphone,visitor,717,47,9
2022-08-01T00:00:00Z,Mobile/Smartphone,client,67,0,39
2022-08-01T00:00:00Z,Mobile/Smartphone,::unspecified::,54,0,0
2022-08-01T00:00:00Z,Tablet landscape,visitor,8,0,0
2022-08-01T00:00:00Z,Tablet landscape,client,2,0,1
2022-08-01T00:00:00Z,Tablet portrait,visitor,1,0,0
2022-08-01T00:00:00Z,::unspecified::,None,0,0,0
2022-08-02T00:00:00Z,Desktop,visitor,1018,19,11
2022-08-02T00:00:00Z,Desktop,client,90,0,34
2022-08-02T00:00:00Z,Desktop,::unspecified::,23,0,0
2022-08-02T00:00:00Z,Mobile/Smartphone,visitor,1172,43,2
2022-08-02T00:00:00Z,Mobile/Smartphone,client,78,0,50
2022-08-02T00:00:00Z,Mobile/Smartphone,::unspecified::,42,0,0
2022-08-02T00:00:00Z,Tablet landscape,visitor,15,0,0
2022-08-02T00:00:00Z,Tablet landscape,client,3,0,0
2022-08-02T00:00:00Z,Tablet portrait,visitor,10,0,0
2022-08-02T00:00:00Z,::unspecified::,None,0,0,0
2022-08-03T00:00:00Z,Desktop,visitor,889,20,13
2022-08-03T00:00:00Z,Desktop,client,68,0,27
2022-08-03T00:00:00Z,Desktop,::unspecified::,15,0,0
2022-08-03T00:00:00Z,Mobile/Smartphone,visitor,967,30,4
2022-08-03T00:00:00Z,Mobile/Smartphone,client,63,0,28
2022-08-03T00:00:00Z,Mobile/Smartphone,::unspecified::,39,0,0
2022-08-03T00:00:00Z,Tablet landscape,visitor,15,0,0
2022-08-03T00:00:00Z,Tablet portrait,visitor,5,0,0
2022-08-03T00:00:00Z,::unspecified::,visitor,1,0,0
2022-08-04T00:00:00Z,Desktop,visitor,749,25,11
2022-08-04T00:00:00Z,Desktop,client,50,0,22
2022-08-04T00:00:00Z,Desktop,::unspecified::,18,0,0
2022-08-04T00:00:00Z,Mobile/Smartphone,visitor,687,12,0
2022-08-04T00:00:00Z,Mobile/Smartphone,client,30,0,14
2022-08-04T00:00:00Z,Mobile/Smartphone,::unspecified::,15,0,0
2022-08-04T00:00:00Z,Tablet landscape,visitor,13,0,0
2022-08-04T00:00:00Z,Tablet portrait,visitor,7,0,0
2022-08-04T00:00:00Z,::unspecified::,None,0,0,0
2022-08-05T00:00:00Z,Desktop,visitor,607,18,7
2022-08-05T00:00:00Z,Desktop,client,49,0,14
2022-08-05T00:00:00Z,Desktop,::unspecified::,14,0,0
2022-08-05T00:00:00Z,Mobile/Smartphone,visitor,542,18,1
2022-08-05T00:00:00Z,Mobile/Smartphone,client,26,0,18
2022-08-05T00:00:00Z,Mobile/Smartphone,::unspecified::,9,0,0
2022-08-05T00:00:00Z,Tablet landscape,visitor,11,0,0
2022-08-05T00:00:00Z,Tablet portrait,visitor,10,0,0
2022-08-05T00:00:00Z,Tablet portrait,client,1,0,0
2022-08-05T00:00:00Z,Tablet portrait,::unspecified::,1,0,0
2022-08-05T00:00:00Z,::unspecified::,None,0,0,0
2022-08-06T00:00:00Z,Desktop,visitor,258,13,5
2022-08-06T00:00:00Z,Desktop,client,32,0,14
2022-08-06T00:00:00Z,Desktop,::unspecified::,12,0,0
2022-08-06T00:00:00Z,Mobile/Smartphone,visitor,479,22,3
2022-08-06T00:00:00Z,Mobile/Smartphone,client,25,0,17
2022-08-06T00:00:00Z,Mobile/Smartphone,::unspecified::,17,0,0
2022-08-06T00:00:00Z,Tablet landscape,visitor,8,0,0
2022-08-06T00:00:00Z,Tablet portrait,visitor,7,0,0
2022-08-06T00:00:00Z,::unspecified::,None,0,0,0
2022-08-07T00:00:00Z,Desktop,visitor,248,21,8
2022-08-07T00:00:00Z,Desktop,client,38,0,24
2022-08-07T00:00:00Z,Desktop,::unspecified::,15,0,0
2022-08-07T00:00:00Z,Mobile/Smartphone,visitor,440,15,2
2022-08-07T00:00:00Z,Mobile/Smartphone,client,31,0,16
2022-08-07T00:00:00Z,Mobile/Smartphone,::unspecified::,18,0,0
2022-08-07T00:00:00Z,Tablet landscape,visitor,7,0,0
2022-08-07T00:00:00Z,Tablet portrait,visitor,8,0,0
2022-08-07T00:00:00Z,::unspecified::,None,0,0,0
2022-08-08T00:00:00Z,Desktop,visitor,697,15,7
2022-08-08T00:00:00Z,Desktop,client,86,0,34
2022-08-08T00:00:00Z,Desktop,::unspecified::,21,0,0
2022-08-08T00:00:00Z,Mobile/Smartphone,visitor,601,14,3
2022-08-08T00:00:00Z,Mobile/Smartphone,client,35,0,20
2022-08-08T00:00:00Z,Mobile/Smartphone,::unspecified::,17,0,0
2022-08-08T00:00:00Z,Tablet landscape,visitor,7,1,0
2022-08-08T00:00:00Z,Tablet portrait,visitor,9,1,1
2022-08-08T00:00:00Z,Tablet portrait,::unspecified::,2,0,0
2022-08-08T00:00:00Z,Tablet portrait,client,1,0,1
2022-08-08T00:00:00Z,::unspecified::,visitor,2,0,0
2022-08-09T00:00:00Z,Desktop,visitor,635,13,5
2022-08-09T00:00:00Z,Desktop,client,44,0,20
2022-08-09T00:00:00Z,Desktop,::unspecified::,17,0,0
2022-08-09T00:00:00Z,Mobile/Smartphone,visitor,535,18,7
2022-08-09T00:00:00Z,Mobile/Smartphone,client,34,0,17
2022-08-09T00:00:00Z,Mobile/Smartphone,::unspecified::,19,0,0
2022-08-09T00:00:00Z,Tablet landscape,visitor,6,0,0
2022-08-09T00:00:00Z,Tablet portrait,visitor,7,0,0
2022-08-09T00:00:00Z,Tablet portrait,client,1,0,0
2022-08-09T00:00:00Z,::unspecified::,None,0,0,0
2022-08-10T00:00:00Z,Desktop,visitor,643,13,6
2022-08-10T00:00:00Z,Desktop,client,53,0,16
2022-08-10T00:00:00Z,Desktop,::unspecified::,13,0,0
2022-08-10T00:00:00Z,Mobile/Smartphone,visitor,520,8,3
2022-08-10T00:00:00Z,Mobile/Smartphone,client,15,0,10
2022-08-10T00:00:00Z,Mobile/Smartphone,::unspecified::,6,0,0
2022-08-10T00:00:00Z,Tablet landscape,visitor,6,0,0
2022-08-10T00:00:00Z,Tablet portrait,visitor,4,0,0
2022-08-10T00:00:00Z,::unspecified::,None,0,0,0
2022-08-11T00:00:00Z,Desktop,visitor,490,18,3
2022-08-11T00:00:00Z,Desktop,client,50,0,20
2022-08-11T00:00:00Z,Desktop,::unspecified::,11,0,0
2022-08-11T00:00:00Z,Mobile/Smartphone,visitor,394,13,3
2022-08-11T00:00:00Z,Mobile/Smartphone,client,31,0,13
2022-08-11T00:00:00Z,Mobile/Smartphone,::unspecified::,22,0,0
2022-08-11T00:00:00Z,Tablet landscape,visitor,4,0,0
2022-08-11T00:00:00Z,Tablet portrait,visitor,5,0,0
2022-08-11T00:00:00Z,Tablet portrait,client,1,0,1
2022-08-11T00:00:00Z,::unspecified::,None,0,0,0
2022-08-12T00:00:00Z,Desktop,visitor,474,14,6
2022-08-12T00:00:00Z,Desktop,client,40,0,9
2022-08-12T00:00:00Z,Desktop,::unspecified::,12,0,0
2022-08-12T00:00:00Z,Mobile/Smartphone,visitor,344,7,2
2022-08-12T00:00:00Z,Mobile/Smartphone,client,24,0,11
2022-08-12T00:00:00Z,Mobile/Smartphone,::unspecified::,10,0,0
2022-08-12T00:00:00Z,Tablet landscape,visitor,2,0,0
2022-08-12T00:00:00Z,Tablet portrait,visitor,5,0,0
2022-08-12T00:00:00Z,::unspecified::,None,0,0,0
2022-08-13T00:00:00Z,Desktop,visitor,256,9,6
2022-08-13T00:00:00Z,Desktop,client,30,0,16
2022-08-13T00:00:00Z,Desktop,::unspecified::,5,0,0
2022-08-13T00:00:00Z,Mobile/Smartphone,visitor,350,11,4
2022-08-13T00:00:00Z,Mobile/Smartphone,client,20,0,13
2022-08-13T00:00:00Z,Mobile/Smartphone,::unspecified::,15,0,0
2022-08-13T00:00:00Z,Tablet landscape,visitor,4,0,0
2022-08-13T00:00:00Z,Tablet portrait,visitor,5,0,0
2022-08-13T00:00:00Z,::unspecified::,None,0,0,0
2022-08-14T00:00:00Z,Desktop,visitor,223,8,6
2022-08-14T00:00:00Z,Desktop,client,31,0,11
2022-08-14T00:00:00Z,Desktop,::unspecified::,9,0,0
2022-08-14T00:00:00Z,Mobile/Smartphone,visitor,353,7,2
2022-08-14T00:00:00Z,Mobile/Smartphone,client,19,0,9
2022-08-14T00:00:00Z,Mobile/Smartphone,::unspecified::,12,0,0
2022-08-14T00:00:00Z,Tablet landscape,visitor,2,0,0
2022-08-14T00:00:00Z,Tablet portrait,visitor,5,0,0
2022-08-14T00:00:00Z,::unspecified::,None,0,0,0
2022-08-15T00:00:00Z,Desktop,visitor,562,13,6
2022-08-15T00:00:00Z,Desktop,client,75,0,24
2022-08-15T00:00:00Z,Desktop,::unspecified::,21,0,0
2022-08-15T00:00:00Z,Mobile/Smartphone,visitor,419,10,3
2022-08-15T00:00:00Z,Mobile/Smartphone,client,25,0,13
2022-08-15T00:00:00Z,Mobile/Smartphone,::unspecified::,13,0,0
2022-08-15T00:00:00Z,Tablet landscape,visitor,2,0,0
2022-08-15T00:00:00Z,Tablet portrait,visitor,4,0,0
2022-08-15T00:00:00Z,Tablet portrait,client,1,0,0
2022-08-15T00:00:00Z,::unspecified::,None,0,0,0
2022-08-16T00:00:00Z,Desktop,visitor,546,8,5
2022-08-16T00:00:00Z,Desktop,client,57,0,20
2022-08-16T00:00:00Z,Desktop,::unspecified::,15,0,0
2022-08-16T00:00:00Z,Mobile/Smartphone,visitor,421,19,5
2022-08-16T00:00:00Z,Mobile/Smartphone,client,26,0,16
2022-08-16T00:00:00Z,Mobile/Smartphone,::unspecified::,17,0,0
2022-08-16T00:00:00Z,Tablet landscape,visitor,4,0,0
2022-08-16T00:00:00Z,Tablet portrait,visitor,3,0,0
2022-08-16T00:00:00Z,Tablet portrait,client,1,0,1
2022-08-16T00:00:00Z,::unspecified::,visitor,1,0,0
2022-08-17T00:00:00Z,Desktop,visitor,512,10,3
2022-08-17T00:00:00Z,Desktop,client,48,0,24
2022-08-17T00:00:00Z,Desktop,::unspecified::,14,0,0
2022-08-17T00:00:00Z,Mobile/Smartphone,visitor,428,15,4
2022-08-17T00:00:00Z,Mobile/Smartphone,client,25,0,16
2022-08-17T00:00:00Z,Mobile/Smartphone,::unspecified::,13,0,0
2022-08-17T00:00:00Z,Tablet landscape,visitor,4,0,0
2022-08-17T00:00:00Z,Tablet portrait,visitor,3,0,0
2022-08-17T00:00:00Z,::unspecified::,None,0,0,0
2022-08-18T00:00:00Z,Desktop,visitor,528,23,4
2022-08-18T00:00:00Z,Desktop,client,43,0,16
2022-08-18T00:00:00Z,Desktop,::unspecified::,16,0,0
2022-08-18T00:00:00Z,Mobile/Smartphone,visitor,363,12,1
2022-08-18T00:00:00Z,Mobile/Smartphone,client,20,0,12
2022-08-18T00:00:00Z,Mobile/Smartphone,::unspecified::,12,0,0
2022-08-18T00:00:00Z,Tablet landscape,visitor,5,0,0
2022-08-18T00:00:00Z,Tablet portrait,visitor,3,1,0
2022-08-18T00:00:00Z,::unspecified::,None,0,0,0
2022-08-19T00:00:00Z,Desktop,visitor,475,18,3
2022-08-19T00:00:00Z,Desktop,client,30,0,13
2022-08-19T00:00:00Z,Desktop,::unspecified::,13,0,0
2022-08-19T00:00:00Z,Mobile/Smartphone,visitor,330,16,4
2022-08-19T00:00:00Z,Mobile/Smartphone,client,14,0,8
2022-08-19T00:00:00Z,Mobile/Smartphone,::unspecified::,8,0,0
2022-08-19T00:00:00Z,Tablet landscape,visitor,8,1,0
2022-08-19T00:00:00Z,Tablet landscape,client,1,0,1
2022-08-19T00:00:00Z,Tablet portrait,visitor,1,0,0
2022-08-19T00:00:00Z,::unspecified::,None,0,0,0
2022-08-20T00:00:00Z,Desktop,visitor,190,11,3
2022-08-20T00:00:00Z,Desktop,client,30,0,12
2022-08-20T00:00:00Z,Desktop,::unspecified::,8,0,0
2022-08-20T00:00:00Z,Mobile/Smartphone,visitor,340,7,0
2022-08-20T00:00:00Z,Mobile/Smartphone,client,21,0,13
2022-08-20T00:00:00Z,Mobile/Smartphone,::unspecified::,14,0,0
2022-08-20T00:00:00Z,Tablet landscape,visitor,6,0,0
2022-08-20T00:00:00Z,Tablet portrait,visitor,4,0,0
2022-08-20T00:00:00Z,::unspecified::,None,0,0,0
2022-08-21T00:00:00Z,Desktop,visitor,246,9,2
2022-08-21T00:00:00Z,Desktop,client,26,0,13
2022-08-21T00:00:00Z,Desktop,::unspecified::,7,0,0
2022-08-21T00:00:00Z,Mobile/Smartphone,visitor,304,11,3
2022-08-21T00:00:00Z,Mobile/Smartphone,client,19,0,5
2022-08-21T00:00:00Z,Mobile/Smartphone,::unspecified::,11,0,0
2022-08-21T00:00:00Z,Tablet landscape,visitor,7,0,0
2022-08-21T00:00:00Z,Tablet landscape,client,2,0,0
2022-08-21T00:00:00Z,Tablet landscape,::unspecified::,1,0,0
2022-08-21T00:00:00Z,Tablet portrait,visitor,6,0,0
2022-08-21T00:00:00Z,Tablet portrait,client,1,0,0
2022-08-21T00:00:00Z,::unspecified::,None,0,0,0
2022-08-22T00:00:00Z,Desktop,visitor,587,17,6
2022-08-22T00:00:00Z,Desktop,client,63,0,36
2022-08-22T00:00:00Z,Desktop,::unspecified::,18,0,0
2022-08-22T00:00:00Z,Mobile/Smartphone,visitor,367,11,1
2022-08-22T00:00:00Z,Mobile/Smartphone,client,29,0,8
2022-08-22T00:00:00Z,Mobile/Smartphone,::unspecified::,19,0,0
2022-08-22T00:00:00Z,Tablet landscape,visitor,6,0,0
2022-08-22T00:00:00Z,Tablet portrait,visitor,10,0,0
2022-08-22T00:00:00Z,Tablet portrait,client,4,0,0
2022-08-22T00:00:00Z,Tablet portrait,::unspecified::,3,0,0
2022-08-22T00:00:00Z,::unspecified::,None,0,0,0
2022-08-23T00:00:00Z,Desktop,visitor,665,8,9
2022-08-23T00:00:00Z,Desktop,client,49,0,18
2022-08-23T00:00:00Z,Desktop,::unspecified::,11,0,0
2022-08-23T00:00:00Z,Mobile/Smartphone,visitor,480,21,3
2022-08-23T00:00:00Z,Mobile/Smartphone,client,36,0,18
2022-08-23T00:00:00Z,Mobile/Smartphone,::unspecified::,22,0,0
2022-08-23T00:00:00Z,Tablet landscape,visitor,5,1,1
2022-08-23T00:00:00Z,Tablet portrait,visitor,6,0,0
2022-08-23T00:00:00Z,Tablet portrait,client,2,0,2
2022-08-23T00:00:00Z,Tablet portrait,::unspecified::,1,0,0
2022-08-23T00:00:00Z,::unspecified::,None,0,0,0
2022-08-24T00:00:00Z,Desktop,visitor,569,11,5
2022-08-24T00:00:00Z,Desktop,client,59,0,24
2022-08-24T00:00:00Z,Desktop,::unspecified::,25,0,0
2022-08-24T00:00:00Z,Mobile/Smartphone,visitor,539,25,9
2022-08-24T00:00:00Z,Mobile/Smartphone,client,41,0,25
2022-08-24T00:00:00Z,Mobile/Smartphone,::unspecified::,28,0,0
2022-08-24T00:00:00Z,Tablet landscape,visitor,5,0,0
2022-08-24T00:00:00Z,Tablet landscape,client,1,0,1
2022-08-24T00:00:00Z,Tablet portrait,visitor,4,0,0
2022-08-24T00:00:00Z,Tablet portrait,client,1,0,0
2022-08-24T00:00:00Z,::unspecified::,None,0,0,0
2022-08-25T00:00:00Z,Desktop,visitor,581,17,5
2022-08-25T00:00:00Z,Desktop,client,45,0,22
2022-08-25T00:00:00Z,Desktop,::unspecified::,9,0,0
2022-08-25T00:00:00Z,Mobile/Smartphone,visitor,438,11,2
2022-08-25T00:00:00Z,Mobile/Smartphone,client,31,0,18
2022-08-25T00:00:00Z,Mobile/Smartphone,::unspecified::,23,0,0
2022-08-25T00:00:00Z,Tablet landscape,visitor,3,1,0
2022-08-25T00:00:00Z,Tablet portrait,visitor,3,0,0
2022-08-25T00:00:00Z,::unspecified::,None,0,0,0
2022-08-26T00:00:00Z,Desktop,visitor,492,15,8
2022-08-26T00:00:00Z,Desktop,client,38,0,11
2022-08-26T00:00:00Z,Desktop,::unspecified::,13,0,0
2022-08-26T00:00:00Z,Mobile/Smartphone,visitor,406,11,3
2022-08-26T00:00:00Z,Mobile/Smartphone,client,24,0,11
2022-08-26T00:00:00Z,Mobile/Smartphone,::unspecified::,14,0,0
2022-08-26T00:00:00Z,Tablet landscape,visitor,4,0,0
2022-08-26T00:00:00Z,Tablet portrait,visitor,3,0,0
2022-08-26T00:00:00Z,::unspecified::,None,0,0,0
2022-08-27T00:00:00Z,Desktop,visitor,210,18,7
2022-08-27T00:00:00Z,Desktop,client,36,0,24
2022-08-27T00:00:00Z,Desktop,::unspecified::,15,0,0
2022-08-27T00:00:00Z,Mobile/Smartphone,visitor,347,14,2
2022-08-27T00:00:00Z,Mobile/Smartphone,client,23,0,15
2022-08-27T00:00:00Z,Mobile/Smartphone,::unspecified::,16,0,0
2022-08-27T00:00:00Z,Tablet landscape,visitor,4,0,0
2022-08-27T00:00:00Z,Tablet portrait,visitor,1,0,0
2022-08-27T00:00:00Z,::unspecified::,None,0,0,0
2022-08-28T00:00:00Z,Desktop,visitor,199,8,4
2022-08-28T00:00:00Z,Desktop,client,39,0,16
2022-08-28T00:00:00Z,Desktop,::unspecified::,11,0,0
2022-08-28T00:00:00Z,Mobile/Smartphone,visitor,334,14,4
2022-08-28T00:00:00Z,Mobile/Smartphone,client,30,0,18
2022-08-28T00:00:00Z,Mobile/Smartphone,::unspecified::,19,0,0
2022-08-28T00:00:00Z,Tablet landscape,visitor,6,0,0
2022-08-28T00:00:00Z,Tablet portrait,visitor,1,0,0
2022-08-28T00:00:00Z,::unspecified::,None,0,0,0
2022-08-29T00:00:00Z,Desktop,visitor,612,20,8
2022-08-29T00:00:00Z,Desktop,client,55,0,22
2022-08-29T00:00:00Z,Desktop,::unspecified::,20,0,0
2022-08-29T00:00:00Z,Mobile/Smartphone,visitor,383,16,4
2022-08-29T00:00:00Z,Mobile/Smartphone,client,38,0,21
2022-08-29T00:00:00Z,Mobile/Smartphone,::unspecified::,25,0,0
2022-08-29T00:00:00Z,Tablet landscape,visitor,4,0,0
2022-08-29T00:00:00Z,Tablet landscape,client,1,0,1
2022-08-29T00:00:00Z,Tablet portrait,visitor,4,0,0
2022-08-29T00:00:00Z,::unspecified::,None,0,0,0
2022-08-30T00:00:00Z,Desktop,visitor,568,21,3
2022-08-30T00:00:00Z,Desktop,client,52,0,21
2022-08-30T00:00:00Z,Desktop,::unspecified::,19,0,0
2022-08-30T00:00:00Z,Mobile/Smartphone,visitor,425,17,4
2022-08-30T00:00:00Z,Mobile/Smartphone,client,34,0,18
2022-08-30T00:00:00Z,Mobile/Smartphone,::unspecified::,16,0,0
2022-08-30T00:00:00Z,Tablet landscape,visitor,6,0,0
2022-08-30T00:00:00Z,Tablet portrait,visitor,2,0,0
2022-08-30T00:00:00Z,::unspecified::,None,0,0,0
2022-08-31T00:00:00Z,Desktop,visitor,523,21,7
2022-08-31T00:00:00Z,Desktop,client,59,0,13
2022-08-31T00:00:00Z,Desktop,::unspecified::,18,0,0
2022-08-31T00:00:00Z,Mobile/Smartphone,visitor,390,11,2
2022-08-31T00:00:00Z,Mobile/Smartphone,client,27,0,11
2022-08-31T00:00:00Z,Mobile/Smartphone,::unspecified::,13,0,0
2022-08-31T00:00:00Z,Tablet landscape,visitor,6,0,0
2022-08-31T00:00:00Z,Tablet landscape,client,2,0,0
2022-08-31T00:00:00Z,Tablet portrait,visitor,4,0,0
2022-08-31T00:00:00Z,::unspecified::,None,0,0,0
2022-09-01T00:00:00Z,Desktop,visitor,527,19,4
2022-09-01T00:00:00Z,Desktop,client,47,0,21
2022-09-01T00:00:00Z,Desktop,::unspecified::,10,0,0
2022-09-01T00:00:00Z,Mobile/Smartphone,visitor,361,14,4
2022-09-01T00:00:00Z,Mobile/Smartphone,client,22,0,11
2022-09-01T00:00:00Z,Mobile/Smartphone,::unspecified::,9,0,0
2022-09-01T00:00:00Z,Tablet landscape,visitor,12,0,0
2022-09-01T00:00:00Z,Tablet landscape,client,1,0,1
2022-09-01T00:00:00Z,Tablet landscape,::unspecified::,1,0,0
2022-09-01T00:00:00Z,Tablet portrait,visitor,7,0,0
2022-09-01T00:00:00Z,::unspecified::,None,0,0,0
2022-09-02T00:00:00Z,Desktop,visitor,455,19,6
2022-09-02T00:00:00Z,Desktop,client,42,0,15
2022-09-02T00:00:00Z,Desktop,::unspecified::,14,0,0
2022-09-02T00:00:00Z,Mobile/Smartphone,visitor,324,17,3
2022-09-02T00:00:00Z,Mobile/Smartphone,client,16,0,5
2022-09-02T00:00:00Z,Mobile/Smartphone,::unspecified::,10,0,0
2022-09-02T00:00:00Z,Tablet landscape,visitor,6,0,0
2022-09-02T00:00:00Z,Tablet portrait,visitor,4,0,0
2022-09-02T00:00:00Z,::unspecified::,None,0,0,0
2022-09-03T00:00:00Z,Desktop,visitor,232,5,3
2022-09-03T00:00:00Z,Desktop,client,35,0,13
2022-09-03T00:00:00Z,Desktop,::unspecified::,10,0,0
2022-09-03T00:00:00Z,Mobile/Smartphone,visitor,307,15,4
2022-09-03T00:00:00Z,Mobile/Smartphone,client,18,0,10
2022-09-03T00:00:00Z,Mobile/Smartphone,::unspecified::,11,0,0
2022-09-03T00:00:00Z,Tablet landscape,visitor,7,0,0
2022-09-03T00:00:00Z,Tablet portrait,visitor,2,0,0
2022-09-03T00:00:00Z,::unspecified::,None,0,0,0
2022-09-04T00:00:00Z,Desktop,visitor,181,11,6
2022-09-04T00:00:00Z,Desktop,client,37,0,13
2022-09-04T00:00:00Z,Desktop,::unspecified::,10,0,0
2022-09-04T00:00:00Z,Mobile/Smartphone,visitor,349,18,3
2022-09-04T00:00:00Z,Mobile/Smartphone,client,29,0,17
2022-09-04T00:00:00Z,Mobile/Smartphone,::unspecified::,14,0,0
2022-09-04T00:00:00Z,Tablet landscape,visitor,4,0,0
2022-09-04T00:00:00Z,Tablet portrait,visitor,1,0,0
2022-09-04T00:00:00Z,::unspecified::,None,0,0,0
2022-09-05T00:00:00Z,Desktop,visitor,629,16,5
2022-09-05T00:00:00Z,Desktop,client,76,0,36
2022-09-05T00:00:00Z,Desktop,::unspecified::,23,0,0
2022-09-05T00:00:00Z,Mobile/Smartphone,visitor,453,14,2
2022-09-05T00:00:00Z,Mobile/Smartphone,client,36,0,19
2022-09-05T00:00:00Z,Mobile/Smartphone,::unspecified::,17,0,0
2022-09-05T00:00:00Z,Tablet landscape,visitor,6,0,0
2022-09-05T00:00:00Z,Tablet landscape,client,1,0,1
2022-09-05T00:00:00Z,Tablet portrait,visitor,2,0,0
2022-09-05T00:00:00Z,Tablet portrait,client,1,0,1
2022-09-05T00:00:00Z,::unspecified::,None,0,0,0
2022-09-06T00:00:00Z,Desktop,visitor,821,23,9
2022-09-06T00:00:00Z,Desktop,client,68,0,24
2022-09-06T00:00:00Z,Desktop,::unspecified::,19,0,0
2022-09-06T00:00:00Z,Mobile/Smartphone,visitor,814,28,0
2022-09-06T00:00:00Z,Mobile/Smartphone,client,32,0,12
2022-09-06T00:00:00Z,Mobile/Smartphone,::unspecified::,18,0,0
2022-09-06T00:00:00Z,Tablet landscape,visitor,11,0,0
2022-09-06T00:00:00Z,Tablet portrait,visitor,9,2,1
2022-09-06T00:00:00Z,::unspecified::,None,0,0,0
2022-09-07T00:00:00Z,Desktop,visitor,640,18,7
2022-09-07T00:00:00Z,Desktop,client,62,0,25
2022-09-07T00:00:00Z,Desktop,::unspecified::,18,0,0
2022-09-07T00:00:00Z,Mobile/Smartphone,visitor,633,16,4
2022-09-07T00:00:00Z,Mobile/Smartphone,client,18,0,10
2022-09-07T00:00:00Z,Mobile/Smartphone,::unspecified::,10,0,0
2022-09-07T00:00:00Z,Tablet landscape,visitor,5,0,0
2022-09-07T00:00:00Z,Tablet portrait,visitor,7,0,0
2022-09-07T00:00:00Z,::unspecified::,::unspecified::,1,0,0
2022-09-08T00:00:00Z,Desktop,visitor,592,15,6
2022-09-08T00:00:00Z,Desktop,client,54,0,30
2022-09-08T00:00:00Z,Desktop,::unspecified::,20,0,0
2022-09-08T00:00:00Z,Mobile/Smartphone,visitor,523,15,4
2022-09-08T00:00:00Z,Mobile/Smartphone,client,22,0,10
2022-09-08T00:00:00Z,Mobile/Smartphone,::unspecified::,17,0,0
2022-09-08T00:00:00Z,Tablet landscape,visitor,6,0,0
2022-09-08T00:00:00Z,Tablet portrait,visitor,2,0,0
2022-09-08T00:00:00Z,::unspecified::,None,0,0,0
2022-09-09T00:00:00Z,Desktop,visitor,479,11,4
2022-09-09T00:00:00Z,Desktop,client,38,0,21
2022-09-09T00:00:00Z,Desktop,::unspecified::,16,0,0
2022-09-09T00:00:00Z,Mobile/Smartphone,visitor,393,13,1
2022-09-09T00:00:00Z,Mobile/Smartphone,client,18,0,12
2022-09-09T00:00:00Z,Mobile/Smartphone,::unspecified::,9,0,0
2022-09-09T00:00:00Z,Tablet landscape,visitor,2,0,0
2022-09-09T00:00:00Z,Tablet portrait,visitor,3,0,0
2022-09-09T00:00:00Z,Tablet portrait,client,1,0,1
2022-09-09T00:00:00Z,::unspecified::,None,0,0,0
2022-09-10T00:00:00Z,Desktop,visitor,218,6,6
2022-09-10T00:00:00Z,Desktop,client,40,0,16
2022-09-10T00:00:00Z,Desktop,::unspecified::,9,0,0
2022-09-10T00:00:00Z,Mobile/Smartphone,visitor,373,18,3
2022-09-10T00:00:00Z,Mobile/Smartphone,client,26,0,10
2022-09-10T00:00:00Z,Mobile/Smartphone,::unspecified::,14,0,0
2022-09-10T00:00:00Z,Tablet landscape,visitor,6,0,0
2022-09-10T00:00:00Z,Tablet portrait,visitor,4,0,0
2022-09-10T00:00:00Z,::unspecified::,None,0,0,0
2022-09-11T00:00:00Z,Desktop,visitor,219,7,2
2022-09-11T00:00:00Z,Desktop,client,28,0,20
2022-09-11T00:00:00Z,Desktop,::unspecified::,12,0,0
2022-09-11T00:00:00Z,Mobile/Smartphone,visitor,389,16,3
2022-09-11T00:00:00Z,Mobile/Smartphone,client,26,0,22
2022-09-11T00:00:00Z,Mobile/Smartphone,::unspecified::,8,0,0
2022-09-11T00:00:00Z,Tablet landscape,visitor,5,1,0
2022-09-11T00:00:00Z,Tablet portrait,visitor,3,0,0
2022-09-11T00:00:00Z,::unspecified::,None,0,0,0
2022-09-12T00:00:00Z,Desktop,visitor,616,13,3
2022-09-12T00:00:00Z,Desktop,client,56,0,21
2022-09-12T00:00:00Z,Desktop,::unspecified::,22,0,0
2022-09-12T00:00:00Z,Mobile/Smartphone,visitor,428,16,3
2022-09-12T00:00:00Z,Mobile/Smartphone,client,26,0,9
2022-09-12T00:00:00Z,Mobile/Smartphone,::unspecified::,14,0,0
2022-09-12T00:00:00Z,Tablet landscape,visitor,3,0,0
2022-09-12T00:00:00Z,Tablet portrait,client,1,0,1
2022-09-12T00:00:00Z,Tablet portrait,visitor,1,0,0
2022-09-12T00:00:00Z,Tablet portrait,::unspecified::,1,0,0
2022-09-12T00:00:00Z,::unspecified::,None,0,0,0
2022-09-13T00:00:00Z,Desktop,visitor,532,30,7
2022-09-13T00:00:00Z,Desktop,client,50,0,17
2022-09-13T00:00:00Z,Desktop,::unspecified::,11,0,0
2022-09-13T00:00:00Z,Mobile/Smartphone,visitor,447,18,2
2022-09-13T00:00:00Z,Mobile/Smartphone,client,29,0,14
2022-09-13T00:00:00Z,Mobile/Smartphone,::unspecified::,13,0,0
